caseId,nytSalience,cqSalience
1988-102,1,0
1988-103,0,0
1988-104,0,0
1988-105,0,0
1988-106,0,0
1988-107,0,0
1988-108,0,0
1988-109,0,0
1988-110,0,0
1988-111,0,0
1988-112,0,0
1988-113,0,0
1988-114,0,0
1988-115,1,0
1988-116,0,0
1988-117,0,0
1988-118,0,0
1988-119,0,0
1988-120,0,0
1988-121,0,0
1988-122,0,0
1988-123,0,0
1988-124,1,1
1988-125,0,0
1988-126,0,0
1988-127,0,0
1988-128,0,0
1988-129,0,0
1988-130,1,0
1988-131,1,0
1988-132,0,0
1988-133,0,0
1988-134,0,0
1988-135,0,0
1988-136,0,0
1988-137,0,0
1988-138,0,0
1988-139,1,0
1988-140,0,0
1988-141,0,0
1988-142,0,0
1988-143,0,0
1988-144,0,0
1988-145,1,1
1988-146,1,1
1988-147,0,0
1988-148,0,0
1988-149,0,0
1988-150,1,1
1988-151,1,1
1988-152,0,0
1989-001,0,0
1989-002,0,0
1989-003,0,0
1989-004,0,0
1989-005,0,0
1989-006,0,0
1989-007,0,0
1989-008,0,0
1989-009,0,0
1989-010,0,0
1989-011,0,0
1989-012,0,0
1989-013,0,0
1989-014,1,0
1989-015,0,0
1989-016,0,0
1989-017,1,0
1989-018,1,0
1989-019,0,0
1989-020,0,0
1989-021,0,0
1989-022,0,0
1989-023,0,0
1989-024,0,0
1989-025,0,0
1989-026,0,0
1989-027,0,0
1989-028,0,0
1989-029,0,0
1989-030,1,0
1989-031,0,0
1989-032,0,0
1989-033,0,0
1989-034,0,0
1989-035,0,0
1989-036,0,0
1989-037,0,0
1989-038,1,0
1989-039,1,0
1989-040,0,0
1989-041,0,0
1989-042,0,0
1989-043,0,0
1989-044,1,0
1989-045,0,0
1989-046,0,0
1989-047,1,0
1989-048,0,0
1989-049,0,0
1989-050,0,0
1989-051,0,0
1989-052,0,0
1989-053,0,0
1989-054,0,0
1989-055,1,0
1989-056,0,0
1989-057,0,0
1989-058,1,0
1989-059,1,0
1989-060,0,0
1989-061,0,1
1989-062,0,0
1989-063,0,0
1989-064,0,0
1989-065,1,0
1989-066,0,0
1989-067,0,0
1989-068,1,0
1989-069,0,0
1989-070,0,0
1989-071,0,0
1989-072,0,0
1989-073,1,0
1989-074,0,0
1989-075,0,0
1989-076,0,0
1989-077,0,0
1989-078,0,0
1989-079,0,0
1989-080,0,0
1989-081,0,0
1989-082,0,0
1989-083,0,0
1989-084,0,0
1989-085,0,0
1989-086,0,0
1989-087,0,0
1989-088,0,0
1989-089,0,0
1989-090,0,0
1989-091,0,0
1989-092,0,0
1989-093,0,0
1989-094,0,0
1989-095,0,0
1989-096,0,0
1989-097,0,0
1989-098,0,0
1989-099,0,0
1989-100,0,0
1989-101,1,1
1989-102,0,0
1989-103,1,1
1989-104,0,0
1989-105,0,0
1989-106,0,0
1989-107,0,0
1989-108,0,0
1989-109,1,1
1989-110,0,0
1989-111,1,0
1989-112,0,0
1989-113,0,0
1989-114,1,0
1989-115,0,0
1989-116,1,0
1989-117,0,0
1989-118,0,0
1989-119,0,0
1989-120,1,1
1989-121,0,0
1989-122,0,0
1989-123,0,0
1989-124,0,0
1989-125,0,0
1989-126,1,1
1989-127,0,0
1989-128,0,0
1989-133,1,1
1989-134,1,1
1989-135,0,0
1989-136,1,1
1989-137,0,0
1989-138,0,0
1989-139,0,0
1989-140,1,0
1989-141,1,0
1989-142,0,0
1989-143,0,0
1989-144,0,0
1990-001,0,0
1990-002,0,0
1990-003,0,0
1990-004,0,0
1990-005,0,0
1990-006,0,0
1990-007,0,0
1990-008,0,0
1990-009,0,0
1990-010,0,0
1990-011,0,0
1990-012,0,0
1990-013,0,0
1990-014,0,0
1990-015,1,0
1990-016,0,0
1990-017,0,0
1990-018,0,0
1990-019,0,0
1990-020,0,0
1990-021,0,0
1990-022,1,0
1990-023,0,0
1990-024,0,0
1990-025,0,0
1990-026,0,0
1990-027,0,0
1990-028,0,0
1990-029,0,0
1990-030,0,0
1990-031,0,0
1990-032,0,0
1990-033,0,0
1990-034,0,0
1990-035,0,0
1990-036,0,0
1990-037,0,0
1990-038,1,0
1990-039,0,0
1990-040,0,0
1990-041,0,0
1990-042,1,0
1990-043,0,0
1990-044,0,0
1990-045,0,0
1990-046,0,0
1990-047,0,0
1990-048,1,1
1990-049,0,0
1990-050,0,0
1990-051,1,1
1990-053,0,0
1990-054,0,0
1990-055,0,0
1990-056,1,0
1990-057,0,0
1990-058,0,0
1990-059,1,0
1990-060,0,0
1990-061,0,0
1990-062,0,0
1990-063,0,0
1990-064,1,0
1990-065,0,0
1990-066,0,0
1990-067,0,0
1990-068,0,0
1990-069,1,0
1990-070,0,0
1990-071,0,0
1990-072,0,0
1990-073,0,0
1990-074,0,0
1990-075,0,0
1990-076,0,0
1990-077,1,1
1990-078,0,0
1990-079,0,0
1990-080,0,0
1990-081,0,0
1990-082,0,0
1990-083,0,0
1990-084,0,0
1990-085,0,0
1990-086,0,0
1990-087,0,0
1990-088,0,0
1990-089,0,0
1990-090,0,0
1990-091,0,0
1990-092,1,0
1990-093,0,0
1990-094,1,0
1990-095,0,0
1990-096,0,0
1990-097,0,0
1990-098,0,0
1990-099,0,0
1990-100,0,0
1990-101,0,0
1990-102,0,0
1990-103,0,0
1990-104,0,0
1990-105,0,0
1990-106,0,0
1990-107,1,0
1990-108,1,0
1990-109,0,0
1990-110,0,0
1990-111,1,1
1990-112,1,0
1990-113,0,0
1990-114,0,0
1990-115,1,1
1990-116,0,0
1990-117,1,1
1990-118,0,0
1990-119,0,0
1990-120,1,1
1990-121,0,0
1990-122,1,0
1990-123,0,0
1990-124,0,0
1990-125,1,1
1990-126,0,0
1990-127,0,0
1990-128,0,0
1990-129,0,0
1990-131,0,0
1991-001,0,0
1991-002,0,0
1991-003,0,0
1991-004,0,0
1991-005,0,0
1991-006,0,0
1991-007,0,0
1991-008,0,0
1991-009,0,0
1991-010,0,0
1991-011,1,1
1991-012,0,0
1991-013,0,0
1991-014,0,0
1991-015,0,0
1991-016,0,0
1991-017,0,0
1991-018,0,0
1991-019,0,0
1991-020,0,0
1991-021,0,0
1991-022,0,0
1991-023,0,0
1991-024,1,0
1991-025,0,0
1991-026,0,0
1991-027,0,0
1991-028,0,0
1991-029,0,0
1991-030,1,0
1991-031,0,0
1991-032,1,0
1991-033,0,0
1991-034,0,0
1991-035,1,0
1991-036,0,0
1991-037,0,0
1991-038,0,0
1991-039,0,0
1991-040,0,0
1991-041,0,0
1991-042,0,0
1991-043,0,0
1991-044,0,0
1991-045,0,0
1991-046,0,0
1991-047,0,0
1991-048,0,0
1991-049,0,0
1991-050,0,0
1991-051,0,0
1991-052,0,0
1991-053,0,0
1991-054,0,0
1991-055,0,0
1991-056,0,0
1991-057,1,0
1991-058,0,0
1991-059,1,0
1991-060,0,0
1991-061,0,0
1991-062,0,0
1991-063,0,0
1991-064,0,0
1991-065,0,0
1991-066,1,0
1991-067,0,0
1991-068,0,0
1991-069,0,0
1991-070,0,0
1991-071,0,0
1991-072,0,0
1991-073,0,0
1991-074,0,0
1991-075,0,0
1991-076,0,0
1991-077,1,0
1991-078,0,0
1991-079,0,0
1991-080,1,0
1991-081,0,0
1991-082,0,0
1991-083,0,0
1991-084,0,0
1991-085,0,0
1991-086,0,0
1991-087,0,0
1991-088,0,0
1991-089,1,0
1991-090,0,0
1991-091,0,0
1991-092,0,0
1991-093,0,0
1991-094,0,0
1991-095,1,0
1991-096,0,0
1991-097,0,0
1991-098,0,0
1991-099,1,0
1991-100,0,0
1991-101,0,0
1991-102,0,0
1991-103,0,0
1991-104,0,0
1991-105,1,1
1991-106,0,0
1991-107,0,0
1991-108,1,0
1991-109,0,0
1991-110,1,1
1991-111,0,0
1991-112,1,0
1991-113,1,1
1991-114,0,0
1991-115,0,0
1991-116,0,0
1991-117,1,1
1991-118,0,0
1991-119,0,0
1991-120,0,0
1992-001,0,0
1992-002,0,0
1992-003,0,0
1992-004,0,0
1992-005,0,0
1992-006,0,0
1992-007,0,0
1992-008,0,0
1992-009,0,0
1992-010,0,0
1992-011,0,0
1992-012,0,0
1992-013,0,0
1992-014,0,0
1992-015,0,0
1992-016,0,0
1992-017,0,0
1992-018,1,0
1992-019,0,0
1992-020,0,0
1992-021,1,1
1992-022,0,0
1992-023,0,0
1992-024,0,0
1992-025,0,0
1992-026,0,0
1992-027,0,0
1992-028,0,0
1992-029,0,0
1992-030,0,0
1992-031,0,0
1992-032,0,0
1992-033,0,0
1992-034,0,0
1992-035,0,0
1992-036,0,0
1992-037,0,0
1992-038,0,0
1992-039,0,0
1992-040,0,0
1992-041,0,0
1992-042,0,0
1992-043,0,0
1992-044,0,0
1992-045,0,0
1992-046,0,0
1992-047,0,0
1992-048,0,0
1992-049,0,0
1992-050,0,0
1992-051,0,0
1992-052,0,0
1992-053,0,0
1992-054,0,0
1992-055,0,0
1992-056,0,0
1992-057,0,0
1992-058,0,0
1992-059,0,0
1992-060,0,0
1992-061,0,0
1992-062,0,0
1992-063,0,0
1992-064,0,0
1992-065,0,0
1992-066,0,0
1992-067,0,0
1992-068,0,0
1992-069,0,0
1992-070,0,0
1992-071,0,0
1992-072,0,0
1992-073,0,0
1992-074,0,0
1992-075,0,0
1992-076,0,0
1992-077,0,0
1992-078,0,0
1992-079,0,0
1992-080,1,0
1992-081,0,0
1992-082,0,0
1992-083,0,0
1992-084,0,0
1992-085,0,0
1992-086,1,1
1992-087,0,0
1992-088,0,0
1992-089,0,0
1992-090,0,0
1992-091,1,0
1992-092,0,0
1992-093,1,0
1992-094,0,0
1992-095,0,0
1992-096,0,0
1992-097,0,0
1992-098,1,1
1992-099,0,0
1992-100,0,0
1992-101,0,0
1992-102,0,0
1992-103,1,0
1992-104,0,0
1992-105,0,0
1992-106,0,0
1992-107,0,0
1992-108,0,0
1992-109,0,0
1992-110,0,0
1992-111,1,0
1992-112,1,0
1992-113,1,0
1992-114,0,0
1992-115,1,1
1992-116,1,1
1992-117,0,0
1992-119,0,0
1992-120,0,0
1993-001,0,0
1993-002,0,0
1993-003,0,0
1993-004,1,0
1993-005,0,0
1993-006,0,0
1993-007,0,0
1993-008,0,0
1993-009,0,0
1993-010,0,0
1993-011,0,0
1993-012,0,0
1993-013,0,0
1993-014,0,0
1993-015,0,0
1993-016,1,0
1993-017,0,0
1993-018,0,0
1993-019,0,0
1993-020,0,0
1993-021,0,0
1993-022,0,0
1993-023,0,0
1993-024,0,0
1993-025,0,0
1993-026,0,0
1993-027,0,0
1993-028,0,0
1993-029,1,0
1993-030,0,0
1993-031,0,0
1993-032,0,0
1993-033,0,0
1993-034,0,0
1993-035,1,1
1993-036,1,0
1993-037,0,0
1993-038,0,0
1993-039,0,0
1993-040,1,0
1993-041,1,0
1993-042,0,0
1993-043,1,0
1993-044,0,0
1993-045,0,0
1993-046,0,0
1993-047,0,0
1993-048,1,0
1993-049,0,0
1993-050,1,0
1993-051,0,0
1993-052,0,0
1993-053,0,0
1993-054,0,0
1993-055,0,0
1993-056,0,0
1993-057,0,0
1993-058,0,0
1993-059,0,0
1993-060,0,0
1993-061,0,0
1993-062,0,0
1993-063,0,0
1993-064,0,0
1993-065,0,0
1993-066,0,0
1993-067,0,0
1993-068,1,0
1993-069,1,0
1993-070,0,0
1993-071,0,0
1993-072,0,0
1993-073,0,0
1993-074,0,0
1993-075,0,0
1993-076,0,0
1993-077,0,0
1993-078,0,0
1993-079,0,0
1993-080,0,0
1993-081,1,1
1993-082,0,0
1993-083,0,0
1993-084,0,0
1993-085,0,0
1993-086,0,0
1993-087,0,0
1993-088,0,0
1993-089,0,1
1993-090,1,1
1993-091,1,1
1993-092,0,0
1993-093,0,0
1993-094,0,1
1993-095,0,0
1993-096,0,0
1994-001,0,0
1994-002,0,0
1994-003,0,0
1994-004,0,0
1994-005,0,0
1994-006,0,0
1994-007,0,0
1994-008,0,0
1994-009,0,0
1994-010,0,0
1994-011,0,0
1994-012,0,0
1994-013,0,0
1994-014,0,0
1994-015,0,0
1994-016,0,0
1994-017,0,0
1994-018,0,0
1994-019,1,0
1994-020,0,0
1994-021,0,0
1994-022,0,0
1994-023,0,0
1994-024,0,0
1994-025,0,0
1994-026,0,0
1994-027,0,0
1994-028,0,0
1994-029,0,0
1994-030,0,0
1994-031,0,0
1994-032,0,0
1994-033,0,0
1994-034,0,0
1994-035,0,0
1994-036,0,0
1994-037,0,0
1994-038,0,0
1994-039,0,0
1994-040,0,0
1994-041,0,0
1994-042,0,0
1994-043,0,0
1994-044,0,0
1994-045,0,1
1994-046,0,0
1994-047,0,0
1994-048,0,0
1994-049,0,0
1994-050,0,0
1994-051,1,1
1994-052,0,0
1994-053,0,0
1994-054,0,0
1994-055,0,0
1994-056,1,0
1994-057,0,0
1994-058,0,0
1994-059,1,1
1994-060,0,0
1994-061,0,0
1994-062,0,0
1994-063,0,0
1994-064,0,0
1994-065,0,0
1994-066,1,1
1994-067,0,0
1994-068,0,0
1994-069,1,1
1994-070,0,0
1994-071,0,0
1994-072,0,0
1994-073,0,0
1994-074,0,0
1994-075,0,0
1994-076,0,0
1994-077,0,0
1994-078,0,0
1994-080,0,0
1994-081,0,0
1994-082,0,0
1994-083,1,1
1994-084,0,0
1994-085,0,0
1994-086,0,0
1994-087,1,1
1994-088,0,0
1994-089,0,0
1994-090,0,1
1994-091,1,1
1994-092,1,1
1994-093,0,0
1995-001,0,0
1995-002,0,0
1995-003,0,0
1995-004,0,0
1995-005,0,0
1995-006,0,0
1995-007,0,0
1995-008,0,0
1995-009,0,0
1995-010,0,0
1995-011,0,0
1995-012,0,0
1995-013,0,0
1995-014,0,0
1995-015,0,0
1995-016,0,0
1995-017,0,0
1995-018,0,0
1995-019,0,0
1995-020,0,0
1995-021,0,0
1995-022,0,0
1995-023,0,0
1995-024,0,0
1995-025,0,0
1995-026,0,0
1995-027,0,0
1995-028,0,0
1995-029,0,0
1995-030,0,0
1995-031,0,1
1995-032,0,0
1995-033,0,0
1995-034,0,0
1995-035,1,0
1995-036,0,0
1995-037,1,1
1995-038,0,0
1995-039,0,0
1995-040,0,0
1995-041,0,0
1995-042,0,0
1995-043,0,0
1995-044,0,0
1995-045,0,0
1995-046,0,0
1995-047,0,0
1995-048,0,0
1995-049,1,1
1995-050,0,0
1995-051,0,0
1995-052,1,0
1995-053,1,1
1995-054,0,0
1995-055,0,0
1995-056,0,0
1995-057,0,0
1995-058,1,0
1995-059,0,0
1995-060,0,0
1995-061,0,0
1995-062,0,0
1995-063,0,0
1995-064,0,0
1995-065,0,0
1995-066,1,0
1995-067,1,1
1995-068,1,1
1995-069,1,0
1995-070,0,0
1995-071,0,0
1995-072,0,0
1995-073,0,0
1995-074,0,0
1995-075,0,0
1995-076,0,0
1995-077,0,0
1995-078,1,0
1995-079,1,0
1995-080,0,0
1995-081,0,0
1995-082,0,0
1995-084,0,0
1995-085,1,1
1995-086,0,1
1995-087,1,1
1995-088,0,1
1995-089,0,1
1995-090,1,0
1995-095,1,0
1995-096,0,0
1996-001,0,0
1996-002,0,0
1996-003,0,0
1996-004,0,0
1996-005,0,0
1996-006,0,0
1996-007,0,0
1996-008,0,0
1996-009,0,0
1996-010,1,0
1996-011,0,0
1996-012,0,0
1996-013,0,0
1996-014,0,0
1996-015,0,0
1996-016,0,0
1996-017,0,0
1996-018,0,0
1996-019,0,0
1996-020,0,0
1996-021,0,0
1996-022,0,0
1996-023,0,0
1996-024,1,0
1996-026,0,0
1996-027,0,0
1996-028,0,0
1996-029,0,0
1996-030,0,0
1996-031,0,0
1996-032,0,0
1996-033,0,0
1996-034,0,0
1996-035,0,0
1996-036,0,0
1996-037,0,0
1996-038,0,0
1996-039,1,1
1996-040,0,0
1996-041,0,0
1996-042,0,0
1996-043,0,0
1996-044,0,0
1996-045,0,0
1996-046,0,0
1996-047,0,0
1996-048,0,0
1996-049,0,0
1996-050,0,0
1996-051,0,0
1996-052,0,0
1996-053,0,0
1996-054,0,0
1996-055,0,0
1996-056,0,0
1996-057,0,0
1996-058,0,0
1996-059,1,1
1996-060,0,0
1996-061,0,0
1996-062,0,0
1996-063,0,0
1996-064,0,0
1996-065,0,0
1996-066,0,0
1996-067,0,0
1996-068,0,0
1996-069,0,0
1996-070,0,0
1996-071,0,0
1996-072,0,0
1996-073,0,0
1996-074,0,0
1996-075,0,0
1996-076,0,0
1996-077,0,0
1996-078,0,0
1996-079,0,0
1996-080,1,1
1996-081,0,0
1996-082,0,0
1996-083,0,1
1996-084,0,0
1996-085,0,0
1996-086,0,0
1996-087,1,1
1996-088,0,0
1996-089,0,1
1996-090,0,1
1996-091,1,1
1996-092,1,1
1996-093,0,0
1996-094,1,0
1996-095,1,1
1996-096,0,0
1996-097,0,0
1997-001,0,0
1997-002,1,0
1997-003,0,0
1997-004,0,0
1997-005,0,0
1997-006,0,0
1997-007,0,0
1997-008,0,0
1997-009,0,0
1997-010,0,0
1997-011,0,0
1997-012,0,0
1997-013,0,0
1997-014,0,0
1997-015,0,0
1997-016,0,0
1997-017,0,0
1997-018,0,0
1997-019,0,0
1997-020,0,0
1997-021,0,0
1997-024,0,0
1997-025,0,0
1997-026,0,0
1997-027,0,0
1997-028,0,0
1997-029,0,0
1997-030,0,0
1997-031,0,0
1997-032,0,0
1997-033,0,0
1997-034,0,0
1997-035,0,0
1997-036,0,0
1997-037,1,1
1997-038,0,0
1997-039,0,0
1997-040,0,0
1997-041,0,0
1997-042,0,0
1997-043,0,0
1997-044,0,0
1997-045,0,0
1997-046,0,0
1997-047,0,0
1997-048,0,0
1997-049,0,0
1997-050,0,0
1997-051,0,0
1997-052,0,0
1997-053,0,0
1997-054,0,0
1997-055,0,0
1997-056,0,0
1997-057,0,0
1997-058,0,0
1997-059,0,0
1997-060,0,0
1997-061,0,0
1997-062,0,0
1997-063,0,0
1997-064,0,0
1997-065,0,0
1997-066,0,0
1997-067,0,0
1997-068,0,0
1997-069,0,0
1997-070,1,0
1997-071,0,0
1997-072,0,0
1997-073,0,0
1997-074,0,0
1997-075,0,0
1997-076,0,0
1997-077,0,0
1997-078,0,0
1997-079,0,0
1997-080,0,0
1997-081,0,0
1997-082,0,0
1997-083,0,0
1997-084,0,0
1997-085,0,0
1997-086,0,0
1997-087,0,0
1997-088,0,0
1997-089,1,1
1997-090,0,0
1997-091,0,1
1997-092,0,0
1997-093,0,0
1997-094,0,1
1997-095,1,1
1997-096,0,1
1997-097,0,1
1997-098,1,1
1997-099,0,0
1997-100,0,0
1997-101,1,1
1997-102,1,1
1998-001,0,0
1998-002,0,0
1998-003,0,0
1998-004,0,0
1998-005,0,0
1998-006,0,0
1998-007,0,0
1998-008,0,0
1998-009,0,0
1998-010,0,0
1998-011,0,0
1998-012,1,0
1998-013,0,0
1998-014,0,0
1998-015,0,0
1998-016,0,0
1998-017,0,0
1998-018,0,0
1998-019,1,1
1998-020,0,0
1998-021,0,0
1998-022,0,0
1998-023,0,0
1998-024,0,0
1998-025,0,0
1998-026,0,0
1998-027,0,0
1998-028,0,0
1998-029,1,0
1998-030,0,0
1998-031,0,0
1998-032,0,0
1998-033,0,0
1998-034,0,0
1998-035,0,0
1998-036,0,0
1998-037,0,0
1998-038,0,0
1998-039,0,0
1998-040,0,0
1998-041,0,0
1998-042,0,0
1998-043,0,0
1998-044,0,0
1998-045,0,0
1998-046,0,0
1998-047,0,0
1998-048,0,0
1998-049,0,0
1998-050,0,0
1998-051,0,0
1998-052,1,1
1998-053,0,0
1998-054,0,0
1998-055,0,0
1998-056,0,0
1998-057,0,0
1998-058,0,0
1998-059,1,1
1998-060,0,0
1998-061,0,0
1998-062,0,0
1998-063,0,0
1998-064,0,0
1998-065,0,0
1998-066,0,0
1998-067,0,0
1998-068,0,0
1998-069,1,1
1998-070,0,0
1998-071,0,0
1998-072,1,0
1998-073,0,0
1998-074,0,0
1998-075,0,0
1998-076,0,0
1998-077,0,0
1998-078,0,0
1998-079,0,0
1998-080,0,0
1998-081,0,0
1998-082,0,0
1998-083,1,1
1998-084,1,0
1998-085,0,1
1998-087,1,0
1998-088,0,1
1998-089,1,1
1998-090,1,1
1998-091,1,1
1998-092,0,0
1998-093,0,0
1999-001,0,0
1999-002,0,0
1999-003,0,0
1999-004,0,0
1999-005,0,0
1999-006,0,0
1999-007,0,0
1999-008,0,0
1999-009,0,0
1999-010,0,0
1999-011,0,0
1999-012,0,0
1999-013,1,1
1999-016,0,0
1999-017,1,0
1999-018,0,0
1999-019,0,0
1999-020,0,0
1999-021,0,0
1999-022,0,0
1999-023,0,0
1999-024,0,0
1999-025,0,0
1999-026,1,1
1999-027,0,0
1999-028,0,0
1999-029,0,0
1999-030,0,0
1999-031,0,0
1999-032,0,0
1999-033,0,0
1999-034,0,0
1999-035,0,0
1999-036,0,0
1999-037,0,0
1999-038,1,1
1999-039,0,0
1999-040,0,0
1999-041,1,0
1999-042,0,0
1999-043,1,0
1999-044,1,0
1999-045,0,0
1999-046,0,0
1999-047,0,0
1999-048,1,0
1999-050,0,0
1999-051,0,0
1999-052,0,0
1999-053,0,0
1999-054,0,0
1999-055,0,0
1999-056,0,0
1999-057,1,1
1999-058,0,0
1999-059,0,0
1999-060,0,0
1999-061,0,0
1999-062,0,0
1999-063,1,0
1999-064,0,0
1999-065,0,0
1999-066,0,0
1999-067,0,0
1999-068,0,0
1999-069,1,1
1999-070,0,0
1999-071,0,0
1999-072,0,0
1999-073,0,0
1999-074,1,0
1999-075,0,0
1999-076,0,0
1999-077,1,1
1999-078,0,0
1999-079,0,0
1999-080,0,0
1999-081,1,1
1999-082,0,0
1999-083,0,0
1999-084,0,0
1999-085,1,1
1999-086,0,0
1999-087,0,1
1999-088,1,1
1999-089,0,0
2000-001,0,0
2000-002,0,0
2000-003,0,0
2000-004,0,0
2000-005,1,0
2000-006,0,0
2000-007,0,0
2000-008,0,0
2000-009,1,1
2000-010,0,0
2000-011,0,0
2000-012,0,0
2000-013,0,0
2000-014,0,0
2000-015,0,0
2000-016,0,0
2000-017,0,0
2000-018,0,0
2000-019,0,0
2000-020,0,0
2000-021,0,0
2000-022,1,1
2000-023,0,0
2000-024,0,0
2000-025,1,0
2000-026,0,0
2000-027,0,0
2000-028,1,0
2000-029,0,0
2000-030,0,0
2000-031,0,0
2000-032,0,0
2000-033,0,0
2000-034,1,1
2000-035,0,0
2000-036,0,0
2000-037,0,0
2000-038,0,0
2000-039,0,0
2000-040,0,0
2000-041,1,0
2000-042,0,0
2000-043,0,0
2000-044,1,1
2000-045,0,0
2000-046,0,0
2000-047,0,0
2000-048,0,0
2000-049,0,0
2000-050,1,0
2000-051,0,0
2000-052,0,0
2000-053,0,0
2000-054,0,0
2000-055,0,0
2000-056,0,0
2000-057,1,1
2000-058,0,0
2000-059,0,0
2000-060,0,0
2000-061,0,0
2000-062,0,0
2000-063,0,0
2000-064,1,0
2000-065,0,0
2000-066,0,0
2000-067,0,0
2000-068,0,0
2000-069,1,1
2000-070,0,0
2000-071,1,1
2000-072,0,0
2000-073,0,0
2000-074,0,0
2000-075,0,0
2000-076,0,0
2000-077,0,0
2000-078,1,1
2000-079,0,0
2000-080,0,0
2000-081,0,0
2000-082,0,1
2000-083,1,0
2000-084,1,1
2000-085,0,0
2000-086,0,0
2000-087,1,0
2001-001,0,0
2001-002,0,0
2001-003,0,0
2001-004,0,0
2001-005,0,0
2001-006,0,0
2001-007,0,0
2001-008,0,0
2001-009,0,0
2001-010,0,0
2001-011,1,0
2001-012,0,0
2001-013,0,0
2001-014,0,0
2001-015,0,0
2001-016,0,0
2001-017,0,0
2001-018,0,0
2001-019,0,0
2001-020,1,0
2001-021,0,0
2001-022,0,0
2001-023,0,0
2001-024,0,0
2001-025,0,0
2001-026,0,0
2001-027,0,1
2001-028,0,0
2001-029,0,0
2001-030,0,0
2001-031,0,0
2001-032,0,0
2001-033,0,0
2001-034,0,0
2001-035,0,0
2001-036,0,0
2001-037,0,0
2001-038,1,1
2001-039,0,0
2001-040,1,1
2001-041,0,0
2001-042,0,0
2001-044,0,0
2001-045,0,0
2001-046,0,0
2001-047,0,0
2001-048,0,0
2001-049,0,0
2001-050,0,0
2001-051,0,0
2001-052,0,0
2001-053,1,1
2001-054,0,0
2001-055,0,0
2001-056,0,0
2001-057,0,0
2001-058,0,0
2001-059,0,0
2001-060,0,0
2001-061,0,0
2001-062,0,0
2001-063,0,1
2001-064,0,0
2001-065,0,0
2001-066,0,0
2001-067,0,0
2001-068,0,0
2001-069,0,0
2001-070,1,1
2001-071,1,0
2001-072,0,0
2001-073,0,0
2001-074,0,0
2001-075,0,0
2001-076,0,0
2001-077,1,1
2001-078,0,0
2001-079,0,0
2001-080,1,1
2001-081,0,0
2001-082,0,1
2001-083,1,1
2001-084,0,0
2001-085,0,0
2002-001,0,0
2002-002,0,0
2002-003,0,0
2002-004,0,0
2002-005,0,0
2002-006,0,0
2002-007,0,0
2002-008,0,0
2002-009,0,0
2002-010,0,0
2002-011,0,0
2002-012,0,0
2002-013,0,0
2002-014,0,0
2002-015,0,0
2002-016,0,0
2002-017,0,0
2002-018,0,0
2002-019,1,0
2002-020,0,0
2002-021,0,0
2002-022,0,0
2002-023,0,0
2002-024,0,0
2002-025,0,0
2002-026,0,0
2002-027,0,0
2002-028,1,1
2002-029,1,0
2002-030,0,1
2002-031,0,0
2002-032,0,0
2002-033,0,0
2002-034,0,0
2002-035,0,0
2002-036,0,0
2002-037,0,0
2002-038,0,0
2002-039,1,1
2002-040,0,0
2002-041,0,1
2002-042,0,0
2002-043,0,0
2002-044,0,0
2002-045,0,0
2002-046,0,0
2002-047,1,1
2002-048,0,0
2002-049,0,0
2002-050,0,0
2002-051,0,0
2002-052,1,0
2002-053,0,0
2002-054,0,0
2002-055,0,0
2002-056,0,0
2002-057,1,1
2002-058,0,0
2002-059,0,0
2002-060,0,0
2002-061,0,0
2002-062,0,0
2002-063,0,0
2002-064,0,0
2002-065,0,0
2002-066,0,0
2002-067,0,0
2002-068,0,0
2002-069,0,0
2002-070,0,0
2002-072,0,0
2002-073,0,0
2002-074,0,0
2002-075,1,0
2002-076,1,1
2002-077,1,1
2002-078,1,1
2002-079,0,0
2002-080,0,0
2002-081,0,0
2002-082,0,0
2002-083,1,1
2002-084,0,0
2002-085,0,0
2003-001,0,0
2003-002,0,0
2003-003,0,0
2003-004,0,0
2003-005,0,0
2003-006,1,1
2003-019,0,0
2003-020,0,0
2003-021,0,0
2003-022,0,0
2003-023,0,0
2003-024,0,0
2003-025,0,0
2003-026,0,0
2003-027,0,0
2003-028,0,0
2003-029,0,0
2003-030,0,0
2003-031,0,0
2003-032,0,0
2003-033,0,0
2003-034,0,0
2003-035,1,1
2003-036,0,0
2003-037,0,0
2003-038,0,0
2003-039,0,0
2003-040,0,0
2003-041,0,0
2003-042,0,0
2003-043,0,0
2003-044,0,0
2003-045,0,0
2003-046,0,0
2003-047,0,0
2003-048,0,0
2003-049,0,0
2003-050,0,0
2003-051,0,1
2003-052,0,0
2003-053,0,0
2003-054,0,0
2003-055,0,0
2003-056,0,0
2003-057,0,0
2003-058,0,0
2003-059,0,1
2003-060,0,0
2003-061,0,0
2003-062,0,0
2003-063,0,0
2003-064,0,0
2003-065,0,0
2003-066,0,0
2003-067,0,0
2003-068,0,0
2003-069,1,1
2003-070,0,0
2003-071,0,1
2003-072,0,0
2003-073,0,0
2003-074,0,0
2003-075,0,0
2003-076,1,1
2003-077,0,0
2003-078,0,0
2003-079,0,0
2003-080,1,1
2003-081,0,0
2003-082,0,1
2003-083,0,0
2003-084,0,1
2003-085,0,1
2003-086,1,1
2003-087,0,0
2003-088,0,0
2003-089,0,0
2003-090,1,1
2003-091,0,1
2004-001,0,0
2004-002,0,0
2004-003,0,0
2004-004,0,0
2004-005,0,0
2004-006,0,0
2004-007,0,0
